1493310	wiki:simple:rumiko_takahashi:sent000003	With the school's help, she managed to make a "doujinshi" (self-published work mostly for beginners) manga artwork, for example, Bye-Bye Road and Star of Futile Dust.
1493311	wiki:simple:rumiko_takahashi:sent000004	She first started with Those Selfish Aliens in 1978, followed by Time Warp Trouble, Shake Your Buddha, and The Golden Gods of Poverty, published in Shonen Sunday - this place was to become the publisher of her most important works.
1493312	wiki:simple:rumiko_takahashi:sent000005	Later in this year, she tried to work on Urusei Yatsura (Lamu, the invader girl), her first full series of books.
1506288	wiki:simple:saint-louis_runion:sent000000	Saint-Louis is a city on the French island Réunion.
1506289	wiki:simple:saint-louis_runion:sent000001	Saint Louis has existed since 1815, as a fortified town.
1506290	wiki:simple:saint-louis_runion:sent000002	Today, it is the fifth-largest settlement on the island.
1506291	wiki:simple:saint-louis_runion:sent000003	In 2021, about 54,000 people lived there.
1506292	wiki:simple:saint-loup-de-buffigny:sent000000	Saint-Loup-de-Buffigny is a commune of the Aube département in the north-central part of France.
1506294	wiki:simple:saint-loup-de-fribois:sent000001	It is found in the Normandy region in the Calvados department in the northwest of France.
1506295	wiki:simple:saint-loup-des-chaumes:sent000000	Saint-Loup-des-Chaumes is a commune.
1506296	wiki:simple:saint-loup-des-chaumes:sent000001	It is in Centre-Val de Loire in the Cher department in central France.
1506297	wiki:simple:saint-loup-des-chaumes:sent000002	In 2020, 298 people lived there.
1506298	wiki:simple:saint-loup-dordon:sent000000	Saint-Loup-d&#39;Ordon is a commune.
1519273	wiki:simple:san_mateohayward_bridge:sent000014	All toll is collected electronically since 2020.
1519274	wiki:simple:san_mateohayward_bridge:sent000015	Drivers can use the FasTrak electronic toll collection device, pay online, or pay automatically when a machine scans their license plate.
1519275	wiki:simple:san_mateohayward_bridge:sent000016	Since 2025, the toll rate for passenger cars is $8.<ref></ref>  Bay Area Toll Authority bridge facts  Bridge at the California Department of Transportation website (page describes several "planned" improvements which have already been implemented) official project links at DOT website  FasTrak – San Mateo–Hayward Bridge tolls at 511.org transportation information website  The Times of San Mateo ran a special commemorative issue on 1967-10-19 detailing the construction of the 1967 orthotropic span.
1519276	wiki:simple:san_mateohayward_bridge:sent000017	(has scans of old postcards depicting the 1929 span) Provides a contemporary account of original (1929) bridge construction.
1519277	wiki:simple:san_maurizio_canavese:sent000000	San Maurizio Canavese is a comune in the Metropolitan City of Turin in the Italian region of Piedmont.
1519279	wiki:simple:san_mauro_pascoli:sent000000	San Mauro Pascoli is a comune in the Province of Forlì-Cesena in the Emilia-Romagna region in Italy.
1519280	wiki:simple:san_mauro_torinese:sent000000	San Mauro Torinese is an Italian city in Piedmont.
1519281	wiki:simple:san_mauro_torinese:sent000001	About 18,900 people live there.
1519282	wiki:simple:san_michele_salentino:sent000000	San Michele Salentino is a comune in the Province of Brindisi in the Italian region of Apulia.
1519283	wiki:simple:san_miguel_county_colorado:sent000000	San Miguel County is a county in the state of Colorado in the United States.
1532258	wiki:simple:scalping:sent000003	Scalping was often done during the colonisation of North America.
1532259	wiki:simple:scalping:sent000004	It was practised by certain nations of Native Americans, but this was not the norm.<ref>World of the American Indian, by Jules B.
1532260	wiki:simple:scalping:sent000005	Billard, National Geographic Society; First Printing edition (1974), Washington, D.C.</ref> It was also done by European colonists.
1532261	wiki:simple:scalping:sent000006	Some United States and Mexican territories paid bounties for enemy Native American scalps.<ref>William Brandon and Keith Rosenberg, Native American specialists, The American Heritage Book of Indians (1961).</ref>  In Australia, scalping of dingos was a widespread form of bounty hunting.
1532262	wiki:simple:scalping:sent000007	It began in 1912, when the government of South Australia decided to pay people money for dingo scalps, to reduce attacks on livestock.
1532264	wiki:simple:scam:sent000001	It works by first gaining the trust of the victims, and then either asking them for money, or other things, or asking them to commit fraud.
1532265	wiki:simple:scam:sent000002	For this reason, scams are also known as confidence tricks.
1532266	wiki:simple:scam:sent000003	Researchers have defined confidence tricks as "a distinctive species of fraudulent conduct ... intending to further voluntary exchanges that are not mutually beneficial", as they "benefit con operators ('con men') at the expense of their victims (the 'marks')".<ref name="Huang18"></ref>  The shell game dates back at least to Ancient Greece.<ref></ref> William Thompson (1821–1856) was the original "confidence man".
1532267	wiki:simple:scam:sent000004	Thompson was a clumsy swindler who asked his victims to express confidence in him by giving him money or their watch rather than gaining their confidence in a more nuanced way.
1532268	wiki:simple:scam:sent000005	A few people trusted Thompson with their money and watches.<ref name="Braucher15"></ref> Thompson was arrested in July 1849.
1545243	wiki:simple:second_epistle_to_the_thessalonians:sent000002	Thessalonica was the second city in Europe where Paul taught and left a Christian church.
1545244	wiki:simple:second_epistle_to_the_thessalonians:sent000003	After the first letter was sent, probably soon, some of the Thessalonians were not sure that those who had died would share in the Second Coming of Jesus.
1545245	wiki:simple:second_epistle_to_the_thessalonians:sent000004	This letter was written to answer this concern.
1545246	wiki:simple:second_epistle_to_the_thessalonians:sent000005	Many believe it was written around 51–52 AD, shortly after the First Epistle.<ref>"The New Testament (Recovery Version)" p.
1545247	wiki:simple:second_epistle_to_the_thessalonians:sent000006	959, (economy edition, black)</ref><ref>Earl D.
1545249	wiki:simple:second_epistle_to_the_thessalonians:sent000008	Allen (Th.D.), H.
1545250	wiki:simple:second_epistle_to_the_thessalonians:sent000009	Wayne House, (Th.D., J.D.).
1545251	wiki:simple:second_epistle_to_the_thessalonians:sent000010	"NKJV Study Bible (Second Edition)" p.
1545252	wiki:simple:second_epistle_to_the_thessalonians:sent000011	1903.</ref> Others think a date of around 80–115 AD is more likely.<ref name="Menken"></ref> These are scholars who say that the second letter is quite different from the First Epistle to the Thessalonians and may have been written by someone else.
1545253	wiki:simple:second_epistle_to_the_thessalonians:sent000012	Those who believe Paul wrote Second Thessalonians also note how Paul signed it himself: "I, Paul, write this greeting with my own hand, which is how I write in every letter.".<ref>2 Thess.3:17, See similar things in 1 Cor 16:21; Gal 6:11; and Col 4:18.
1558229	wiki:simple:september_2:sent000016	1864 &ndash; American Civil War: Union forces under General William T.
1558230	wiki:simple:september_2:sent000017	Sherman enter Atlanta, Georgia a day after the Confederate defenders fled the city.
1558231	wiki:simple:september_2:sent000018	1867 &ndash; Mutsuhito, the Meiji Emperor of Japan marries Ichijo Masako.
1558232	wiki:simple:september_2:sent000019	The Empress consort is thereafter known as Lady Haruko.
1558233	wiki:simple:september_2:sent000020	1870 &ndash; Franco-Prussian War: Battle of Sedan – Prussian forces defeat the French armies and take emperor Napoleon III and 100,000 of his soldiers prisoner at Sedan.
1558235	wiki:simple:september_2:sent000022	1898 &ndash; Battle of Omdurman – British and Egyptian troops led by Horatio Kitchener defeat Sudanese tribesmen led by Khalifa Abdullah al-Taashi, thus establishing British dominance in the Sudan.
1558236	wiki:simple:september_2:sent000023	1901 &ndash; Vice President Theodore Roosevelt utters the famous phrase, "Speak softly and carry a big stick" at the Minnesota State Fair.
1558237	wiki:simple:september_2:sent000024	1935 &ndash; Labor Day Hurricane of 1935: A large hurricane hit the Florida Keys killing 423.
1558238	wiki:simple:september_2:sent000025	1939 &ndash; Following the invasion of Poland, Freie Stadt Danzig Danzig (now Gdańsk, Poland) ruled by Nazi leader Forster is annexed to Nazi Germany.
1558239	wiki:simple:september_2:sent000026	1944 &ndash; Holocaust: Diarist Anne Frank and her family are placed on the last transport train from Westerbork to Auschwitz.
1571214	wiki:simple:sharia:sent000107	However, these courts did not necessarily follow the letter of the law, and they had fewer legal restrictions than qadi's courts.
1571215	wiki:simple:sharia:sent000108	Mazalim courts also handled complaints against government officials.
1571216	wiki:simple:sharia:sent000109	Their purpose of mazalim courts was to "right wrongs" which could not be addressed through procedures of qadi's courts.
1571217	wiki:simple:sharia:sent000110	Less serious crimes were often handled by local police and market inspectors according to local customs, which were only loosely related to sharia.<ref name=OEIP-vikor/><ref name=OEIW-law/>  Non-Muslim communities living under Islamic rule were allowed to follow their own laws.
1571218	wiki:simple:sharia:sent000111	The government kept out of their internal legal affairs, except when there was a dispute between people of different religions.
1571220	wiki:simple:sharia:sent000113	However, Non-Muslims often won cases against Muslims and even against high government officials, because people thought that sharia was a reflection of divine justice which should defend the weak against the powerful.<ref></ref>  In the modern era, most parts of the Muslim world came under influence or control of European powers.
1571221	wiki:simple:sharia:sent000114	This led to major changes in the legal systems of these lands.
