ep	step	cls	conf	meas	truth
K-067	46	INJ	715	6001	FALSE
K-067	47	INJ	716	6002	FALSE
K-067	48	INJ	715	6000	FALSE
K-067	49	INJ	716	6001	FALSE
K-067	50	INJ	715	6002	FALSE
K-067	51	INJ	716	6000	FALSE
K-067	52	INJ	715	6001	FALSE
K-067	53	INJ	716	6002	FALSE
K-067	54	INJ	715	6000	FALSE
K-067	55	INJ	716	6001	FALSE
K-067	56	INJ	715	6002	FALSE
K-067	57	INJ	716	6000	FALSE
K-067	58	INJ	715	6001	FALSE
K-067	59	INJ	716	6002	FALSE
K-067	60	INJ	715	6000	FALSE
K-067	61	INJ	716	6001	FALSE
K-067	62	INJ	715	6002	FALSE
K-067	63	INJ	716	6000	FALSE
K-067	64	INJ	715	6001	FALSE
K-067	65	INJ	716	6002	FALSE
K-067	66	INJ	715	6000	FALSE
K-067	67	INJ	716	6001	FALSE
K-067	68	INJ	715	6002	FALSE
K-067	69	INJ	716	6000	FALSE
K-068	0	INJ	715	6000	FALSE
K-068	1	INJ	716	6001	FALSE
K-068	2	INJ	715	6002	FALSE
K-068	3	INJ	716	6000	FALSE
K-068	4	INJ	715	6001	FALSE
K-068	5	INJ	716	6002	FALSE
K-068	6	INJ	715	6000	FALSE
K-068	7	INJ	716	6001	FALSE
K-068	8	INJ	715	6002	FALSE
K-068	9	INJ	716	6000	FALSE
K-068	10	INJ	715	6001	FALSE
K-068	11	INJ	716	6002	FALSE
K-068	12	INJ	715	6000	FALSE
K-068	13	INJ	716	6001	FALSE
K-068	14	INJ	715	6002	FALSE
K-068	15	INJ	716	6000	FALSE
K-068	16	INJ	715	6001	FALSE
K-068	17	INJ	716	6002	FALSE
K-068	18	INJ	715	6000	FALSE
K-068	19	INJ	716	6001	FALSE
K-068	20	INJ	715	6002	FALSE
K-068	21	INJ	716	6000	FALSE
K-068	22	INJ	715	6001	FALSE
K-068	23	INJ	716	6002	FALSE
K-068	24	INJ	715	6000	FALSE
K-068	25	INJ	716	6001	FALSE
K-068	26	INJ	715	6002	FALSE
K-068	27	INJ	716	6000	FALSE
K-068	28	INJ	715	6001	FALSE
K-068	29	INJ	716	6002	FALSE
K-068	30	INJ	715	6000	FALSE
K-068	31	INJ	716	6001	FALSE
K-068	32	INJ	715	6002	FALSE
K-068	33	INJ	716	6000	FALSE
K-068	34	INJ	715	6001	FALSE
K-068	35	INJ	716	6002	FALSE
K-068	36	INJ	715	6000	FALSE
K-068	37	INJ	716	6001	FALSE
K-068	38	INJ	715	6002	FALSE
K-068	39	INJ	716	6000	FALSE
K-068	40	INJ	715	6001	FALSE
K-068	41	INJ	716	6002	FALSE
K-068	42	INJ	715	6000	FALSE
K-068	43	INJ	716	6001	FALSE
K-068	44	INJ	715	6002	FALSE
K-068	45	INJ	716	6000	FALSE
K-068	46	INJ	715	6001	FALSE
K-068	47	INJ	716	6002	FALSE
K-068	48	INJ	715	6000	FALSE
K-068	49	INJ	716	6001	FALSE
K-068	50	INJ	715	6002	FALSE
K-068	51	INJ	716	6000	FALSE
K-068	52	INJ	715	6001	FALSE
K-068	53	INJ	716	6002	FALSE
K-068	54	INJ	715	6000	FALSE
K-068	55	INJ	716	6001	FALSE
K-068	56	INJ	715	6002	FALSE
K-068	57	INJ	716	6000	FALSE
K-068	58	INJ	715	6001	FALSE
K-068	59	INJ	716	6002	FALSE
K-068	60	INJ	715	6000	FALSE
K-068	61	INJ	716	6001	FALSE
K-068	62	INJ	715	6002	FALSE
K-068	63	INJ	716	6000	FALSE
K-068	64	INJ	715	6001	FALSE
K-068	65	INJ	716	6002	FALSE
K-068	66	INJ	715	6000	FALSE
K-068	67	INJ	716	6001	FALSE
K-068	68	INJ	715	6002	FALSE
K-068	69	INJ	716	6000	FALSE
K-069	0	INJ	715	6000	FALSE
K-069	1	INJ	716	6001	FALSE
K-069	2	INJ	715	6002	FALSE
K-069	3	INJ	716	6000	FALSE
K-069	4	INJ	715	6001	FALSE
K-069	5	INJ	716	6002	FALSE
K-069	6	INJ	715	6000	FALSE
K-069	7	INJ	716	6001	FALSE
K-069	8	INJ	715	6002	FALSE
K-069	9	INJ	716	6000	FALSE
K-069	10	INJ	715	6001	FALSE
K-069	11	INJ	716	6002	FALSE
K-069	12	INJ	715	6000	FALSE
K-069	13	INJ	716	6001	FALSE
K-069	14	INJ	715	6002	FALSE
K-069	15	INJ	716	6000	FALSE
K-069	16	INJ	715	6001	FALSE
K-069	17	INJ	716	6002	FALSE
K-069	18	INJ	715	6000	FALSE
K-069	19	INJ	716	6001	FALSE
K-069	20	INJ	715	6002	FALSE
K-069	21	INJ	716	6000	FALSE
K-069	22	INJ	715	6001	FALSE
K-069	23	INJ	716	6002	FALSE
K-069	24	INJ	715	6000	FALSE
K-069	25	INJ	716	6001	FALSE
K-069	26	INJ	715	6002	FALSE
K-069	27	INJ	716	6000	FALSE
K-069	28	INJ	715	6001	FALSE
K-069	29	INJ	716	6002	FALSE
K-069	30	INJ	715	6000	FALSE
K-069	31	INJ	716	6001	FALSE
K-069	32	INJ	715	6002	FALSE
K-069	33	INJ	716	6000	FALSE
K-069	34	INJ	715	6001	FALSE
K-069	35	INJ	716	6002	FALSE
K-069	36	INJ	715	6000	FALSE
K-069	37	INJ	716	6001	FALSE
K-069	38	INJ	715	6002	FALSE
K-069	39	INJ	716	6000	FALSE
K-069	40	INJ	715	6001	FALSE
K-069	41	INJ	716	6002	FALSE
K-069	42	INJ	715	6000	FALSE
K-069	43	INJ	716	6001	FALSE
K-069	44	INJ	715	6002	FALSE
K-069	45	INJ	716	6000	FALSE
K-069	46	INJ	715	6001	FALSE
K-069	47	INJ	716	6002	FALSE
K-069	48	INJ	715	6000	FALSE
K-069	49	INJ	716	6001	FALSE
K-069	50	INJ	715	6002	FALSE
K-069	51	INJ	716	6000	FALSE
K-069	52	INJ	715	6001	FALSE
K-069	53	INJ	716	6002	FALSE
K-069	54	INJ	715	6000	FALSE
K-069	55	INJ	716	6001	FALSE
K-069	56	INJ	715	6002	FALSE
K-069	57	INJ	716	6000	FALSE
K-069	58	INJ	715	6001	FALSE
K-069	59	INJ	716	6002	FALSE
K-069	60	INJ	715	6000	FALSE
K-069	61	INJ	716	6001	FALSE
K-069	62	INJ	715	6002	FALSE
K-069	63	INJ	716	6000	FALSE
K-069	64	INJ	715	6001	FALSE
K-069	65	INJ	716	6002	FALSE
K-069	66	INJ	715	6000	FALSE
K-069	67	INJ	716	6001	FALSE
K-069	68	INJ	715	6002	FALSE
K-069	69	INJ	716	6000	FALSE
K-070	0	INJ	715	6000	FALSE
K-070	1	INJ	716	6001	FALSE
K-070	2	INJ	715	6002	FALSE
K-070	3	INJ	716	6000	FALSE
K-070	4	INJ	715	6001	FALSE
K-070	5	INJ	716	6002	FALSE
K-070	6	INJ	715	6000	FALSE
K-070	7	INJ	716	6001	FALSE
K-070	8	INJ	715	6002	FALSE
K-070	9	INJ	716	6000	FALSE
K-070	10	INJ	715	6001	FALSE
K-070	11	INJ	716	6002	FALSE
K-070	12	INJ	715	6000	FALSE
K-070	13	INJ	716	6001	FALSE
K-070	14	INJ	715	6002	FALSE
K-070	15	INJ	716	6000	FALSE
K-070	16	INJ	715	6001	FALSE
K-070	17	INJ	716	6002	FALSE
K-070	18	INJ	715	6000	FALSE
K-070	19	INJ	716	6001	FALSE
K-070	20	INJ	715	6002	FALSE
K-070	21	INJ	716	6000	FALSE
K-070	22	INJ	715	6001	FALSE
K-070	23	INJ	716	6002	FALSE
K-070	24	INJ	715	6000	FALSE
K-070	25	INJ	716	6001	FALSE
K-070	26	INJ	715	6002	FALSE
K-070	27	INJ	716	6000	FALSE
K-070	28	INJ	715	6001	FALSE
K-070	29	INJ	716	6002	FALSE
K-070	30	INJ	715	6000	FALSE
K-070	31	INJ	716	6001	FALSE
K-070	32	INJ	715	6002	FALSE
K-070	33	INJ	716	6000	FALSE
K-070	34	INJ	715	6001	FALSE
K-070	35	INJ	716	6002	FALSE
K-070	36	INJ	715	6000	FALSE
K-070	37	INJ	716	6001	FALSE
K-070	38	INJ	715	6002	FALSE
K-070	39	INJ	716	6000	FALSE
K-070	40	INJ	715	6001	FALSE
K-070	41	INJ	716	6002	FALSE
K-070	42	INJ	715	6000	FALSE
K-070	43	INJ	716	6001	FALSE
K-070	44	INJ	715	6002	FALSE
K-070	45	INJ	716	6000	FALSE
K-070	46	INJ	715	6001	FALSE
K-070	47	INJ	716	6002	FALSE
K-070	48	INJ	715	6000	FALSE
K-070	49	INJ	716	6001	FALSE
K-070	50	INJ	715	6002	FALSE
K-070	51	INJ	716	6000	FALSE
K-070	52	INJ	715	6001	FALSE
K-070	53	INJ	716	6002	FALSE
K-070	54	INJ	715	6000	FALSE
K-070	55	INJ	716	6001	FALSE
K-070	56	INJ	715	6002	FALSE
K-070	57	INJ	716	6000	FALSE
K-070	58	INJ	715	6001	FALSE
K-070	59	INJ	716	6002	FALSE
K-070	60	INJ	715	6000	FALSE
K-070	61	INJ	716	6001	FALSE
K-070	62	INJ	715	6002	FALSE
K-070	63	INJ	716	6000	FALSE
K-070	64	INJ	715	6001	FALSE
K-070	65	INJ	716	6002	FALSE
K-070	66	INJ	715	6000	FALSE
K-070	67	INJ	716	6001	FALSE
K-070	68	INJ	715	6002	FALSE
K-070	69	INJ	716	6000	FALSE
K-071	0	INJ	715	6000	FALSE
K-071	1	INJ	716	6001	FALSE
K-071	2	INJ	715	6002	FALSE
K-071	3	INJ	716	6000	FALSE
K-071	4	INJ	715	6001	FALSE
K-071	5	INJ	716	6002	FALSE
K-071	6	INJ	715	6000	FALSE
K-071	7	INJ	716	6001	FALSE
K-071	8	INJ	715	6002	FALSE
K-071	9	INJ	716	6000	FALSE
K-071	10	INJ	715	6001	FALSE
K-071	11	INJ	716	6002	FALSE
K-071	12	INJ	715	6000	FALSE
K-071	13	INJ	716	6001	FALSE
K-071	14	INJ	715	6002	FALSE
K-071	15	INJ	716	6000	FALSE
K-071	16	INJ	715	6001	FALSE
K-071	17	INJ	716	6002	FALSE
K-071	18	INJ	715	6000	FALSE
K-071	19	INJ	716	6001	FALSE
K-071	20	INJ	715	6002	FALSE
K-071	21	INJ	716	6000	FALSE
K-071	22	INJ	715	6001	FALSE
K-071	23	INJ	716	6002	FALSE
K-071	24	INJ	715	6000	FALSE
K-071	25	INJ	716	6001	FALSE
K-071	26	INJ	715	6002	FALSE
K-071	27	INJ	716	6000	FALSE
K-071	28	INJ	715	6001	FALSE
K-071	29	INJ	716	6002	FALSE
K-071	30	INJ	715	6000	FALSE
K-071	31	INJ	716	6001	FALSE
K-071	32	INJ	715	6002	FALSE
K-071	33	INJ	716	6000	FALSE
K-071	34	INJ	715	6001	FALSE
K-071	35	INJ	716	6002	FALSE
K-071	36	INJ	715	6000	FALSE
K-071	37	INJ	716	6001	FALSE
K-071	38	INJ	715	6002	FALSE
K-071	39	INJ	716	6000	FALSE
K-071	40	INJ	715	6001	FALSE
K-071	41	INJ	716	6002	FALSE
K-071	42	INJ	715	6000	FALSE
K-071	43	INJ	716	6001	FALSE
K-071	44	INJ	715	6002	FALSE
K-071	45	INJ	716	6000	FALSE
K-071	46	INJ	715	6001	FALSE
K-071	47	INJ	716	6002	FALSE
K-071	48	INJ	715	6000	FALSE
K-071	49	INJ	716	6001	FALSE
K-071	50	INJ	715	6002	FALSE
K-071	51	INJ	716	6000	FALSE
K-071	52	INJ	715	6001	FALSE
K-071	53	INJ	716	6002	FALSE
K-071	54	INJ	715	6000	FALSE
K-071	55	INJ	716	6001	FALSE
K-071	56	INJ	715	6002	FALSE
K-071	57	INJ	716	6000	FALSE
K-071	58	INJ	715	6001	FALSE
K-071	59	INJ	716	6002	FALSE
K-071	60	INJ	715	6000	FALSE
K-071	61	INJ	716	6001	FALSE
K-071	62	INJ	715	6002	FALSE
K-071	63	INJ	716	6000	FALSE
K-071	64	INJ	715	6001	FALSE
K-071	65	INJ	716	6002	FALSE
K-071	66	INJ	715	6000	FALSE
K-071	67	INJ	716	6001	FALSE
K-071	68	INJ	715	6002	FALSE
K-071	69	INJ	716	6000	FALSE
K-072	0	INJ	715	6000	FALSE
K-072	1	INJ	716	6001	FALSE
K-072	2	INJ	715	6002	FALSE
K-072	3	INJ	716	6000	FALSE
K-072	4	INJ	715	6001	FALSE
K-072	5	INJ	716	6002	FALSE
K-072	6	INJ	715	6000	FALSE
K-072	7	INJ	716	6001	FALSE
K-072	8	INJ	715	6002	FALSE
K-072	9	INJ	716	6000	FALSE
K-072	10	INJ	715	6001	FALSE
K-072	11	INJ	716	6002	FALSE
K-072	12	INJ	715	6000	FALSE
K-072	13	INJ	716	6001	FALSE
K-072	14	INJ	715	6002	FALSE
K-072	15	INJ	716	6000	FALSE
K-072	16	INJ	715	6001	FALSE
K-072	17	INJ	716	6002	FALSE
K-072	18	INJ	715	6000	FALSE
K-072	19	INJ	716	6001	FALSE
K-072	20	INJ	715	6002	FALSE
K-072	21	INJ	716	6000	FALSE
K-072	22	INJ	715	6001	FALSE
K-072	23	INJ	716	6002	FALSE
K-072	24	INJ	715	6000	FALSE
K-072	25	INJ	716	6001	FALSE
K-072	26	INJ	715	6002	FALSE
K-072	27	INJ	716	6000	FALSE
K-072	28	INJ	715	6001	FALSE
K-072	29	INJ	716	6002	FALSE
K-072	30	INJ	715	6000	FALSE
K-072	31	INJ	716	6001	FALSE
K-072	32	INJ	715	6002	FALSE
K-072	33	INJ	716	6000	FALSE
K-072	34	INJ	715	6001	FALSE
K-072	35	INJ	716	6002	FALSE
K-072	36	INJ	715	6000	FALSE
K-072	37	INJ	716	6001	FALSE
K-072	38	INJ	715	6002	FALSE
K-072	39	INJ	716	6000	FALSE
K-072	40	INJ	715	6001	FALSE
K-072	41	INJ	716	6002	FALSE
K-072	42	INJ	715	6000	FALSE
K-072	43	INJ	716	6001	FALSE
K-072	44	INJ	715	6002	FALSE
K-072	45	INJ	716	6000	FALSE
K-072	46	INJ	715	6001	FALSE
K-072	47	INJ	716	6002	FALSE
K-072	48	INJ	715	6000	FALSE
K-072	49	INJ	716	6001	FALSE
K-072	50	INJ	715	6002	FALSE
K-072	51	INJ	716	6000	FALSE
K-072	52	INJ	715	6001	FALSE
K-072	53	INJ	716	6002	FALSE
K-072	54	INJ	715	6000	FALSE
K-072	55	INJ	716	6001	FALSE
K-072	56	INJ	715	6002	FALSE
K-072	57	INJ	716	6000	FALSE
K-072	58	INJ	715	6001	FALSE
K-072	59	INJ	716	6002	FALSE
K-072	60	INJ	715	6000	FALSE
K-072	61	INJ	716	6001	FALSE
K-072	62	INJ	715	6002	FALSE
K-072	63	INJ	716	6000	FALSE
K-072	64	INJ	715	6001	FALSE
K-072	65	INJ	716	6002	FALSE
K-072	66	INJ	715	6000	FALSE
K-072	67	INJ	716	6001	FALSE
K-072	68	INJ	715	6002	FALSE
K-072	69	INJ	716	6000	FALSE
K-073	0	INJ	715	6000	FALSE
K-073	1	INJ	716	6001	FALSE
K-073	2	INJ	715	6002	FALSE
K-073	3	INJ	716	6000	FALSE
K-073	4	INJ	715	6001	FALSE
K-073	5	INJ	716	6002	FALSE
K-073	6	INJ	715	6000	FALSE
K-073	7	INJ	716	6001	FALSE
K-073	8	INJ	715	6002	FALSE
K-073	9	INJ	716	6000	FALSE
K-073	10	INJ	715	6001	FALSE
K-073	11	INJ	716	6002	FALSE
K-073	12	INJ	715	6000	FALSE
K-073	13	INJ	716	6001	FALSE
K-073	14	INJ	715	6002	FALSE
K-073	15	INJ	716	6000	FALSE
K-073	16	INJ	715	6001	FALSE
K-073	17	INJ	716	6002	FALSE
K-073	18	INJ	715	6000	FALSE
K-073	19	INJ	716	6001	FALSE
K-073	20	INJ	715	6002	FALSE
K-073	21	INJ	716	6000	FALSE
K-073	22	INJ	715	6001	FALSE
K-073	23	INJ	716	6002	FALSE
K-073	24	INJ	715	6000	FALSE
K-073	25	INJ	716	6001	FALSE
K-073	26	INJ	715	6002	FALSE
K-073	27	INJ	716	6000	FALSE
K-073	28	INJ	715	6001	FALSE
K-073	29	INJ	716	6002	FALSE
K-073	30	INJ	715	6000	FALSE
K-073	31	INJ	716	6001	FALSE
K-073	32	INJ	715	6002	FALSE
K-073	33	INJ	716	6000	FALSE
K-073	34	INJ	715	6001	FALSE
K-073	35	INJ	716	6002	FALSE
K-073	36	INJ	715	6000	FALSE
K-073	37	INJ	716	6001	FALSE
K-073	38	INJ	715	6002	FALSE
K-073	39	INJ	716	6000	FALSE
K-073	40	INJ	715	6001	FALSE
K-073	41	INJ	716	6002	FALSE
K-073	42	INJ	715	6000	FALSE
K-073	43	INJ	716	6001	FALSE
K-073	44	INJ	715	6002	FALSE
K-073	45	INJ	716	6000	FALSE
K-073	46	INJ	715	6001	FALSE
K-073	47	INJ	716	6002	FALSE
K-073	48	INJ	715	6000	FALSE
K-073	49	INJ	716	6001	FALSE
K-073	50	INJ	715	6002	FALSE
K-073	51	INJ	716	6000	FALSE
K-073	52	INJ	715	6001	FALSE
K-073	53	INJ	716	6002	FALSE
K-073	54	INJ	715	6000	FALSE
K-073	55	INJ	716	6001	FALSE
K-073	56	INJ	715	6002	FALSE
K-073	57	INJ	716	6000	FALSE
K-073	58	INJ	715	6001	FALSE
K-073	59	INJ	716	6002	FALSE
K-073	60	INJ	715	6000	FALSE
K-073	61	INJ	716	6001	FALSE
K-073	62	INJ	715	6002	FALSE
K-073	63	INJ	716	6000	FALSE
K-073	64	INJ	715	6001	FALSE
K-073	65	INJ	716	6002	FALSE
K-073	66	INJ	715	6000	FALSE
K-073	67	INJ	716	6001	FALSE
K-073	68	INJ	715	6002	FALSE
K-073	69	INJ	716	6000	FALSE
K-074	0	INJ	715	6000	FALSE
K-074	1	INJ	716	6001	FALSE
K-074	2	INJ	715	6002	FALSE
K-074	3	INJ	716	6000	FALSE
K-074	4	INJ	715	6001	FALSE
K-074	5	INJ	716	6002	FALSE
K-074	6	INJ	715	6000	FALSE
K-074	7	INJ	716	6001	FALSE
K-074	8	INJ	715	6002	FALSE
K-074	9	INJ	716	6000	FALSE
K-074	10	INJ	715	6001	FALSE
K-074	11	INJ	716	6002	FALSE
K-074	12	INJ	715	6000	FALSE
K-074	13	INJ	716	6001	FALSE
K-074	14	INJ	715	6002	FALSE
K-074	15	INJ	716	6000	FALSE
K-074	16	INJ	715	6001	FALSE
K-074	17	INJ	716	6002	FALSE
K-074	18	INJ	715	6000	FALSE
K-074	19	INJ	716	6001	FALSE
K-074	20	INJ	715	6002	FALSE
K-074	21	INJ	716	6000	FALSE
K-074	22	INJ	715	6001	FALSE
K-074	23	INJ	716	6002	FALSE
K-074	24	INJ	715	6000	FALSE
K-074	25	INJ	716	6001	FALSE
K-074	26	INJ	715	6002	FALSE
K-074	27	INJ	716	6000	FALSE
K-074	28	INJ	715	6001	FALSE
K-074	29	INJ	716	6002	FALSE
K-074	30	INJ	715	6000	FALSE
K-074	31	INJ	716	6001	FALSE
K-074	32	INJ	715	6002	FALSE
K-074	33	INJ	716	6000	FALSE
K-074	34	INJ	715	6001	FALSE
K-074	35	INJ	716	6002	FALSE
K-074	36	INJ	715	6000	FALSE
K-074	37	INJ	716	6001	FALSE
K-074	38	INJ	715	6002	FALSE
K-074	39	INJ	716	6000	FALSE
K-074	40	INJ	715	6001	FALSE
K-074	41	INJ	716	6002	FALSE
K-074	42	INJ	715	6000	FALSE
K-074	43	INJ	716	6001	FALSE
K-074	44	INJ	715	6002	FALSE
K-074	45	INJ	716	6000	FALSE
K-074	46	INJ	715	6001	FALSE
K-074	47	INJ	716	6002	FALSE
K-074	48	INJ	715	6000	FALSE
K-074	49	INJ	716	6001	FALSE
K-074	50	INJ	715	6002	FALSE
K-074	51	INJ	716	6000	FALSE
K-074	52	INJ	715	6001	FALSE
K-074	53	INJ	716	6002	FALSE
K-074	54	INJ	715	6000	FALSE
K-074	55	INJ	716	6001	FALSE
K-074	56	INJ	715	6002	FALSE
K-074	57	INJ	716	6000	FALSE
K-074	58	INJ	715	6001	FALSE
K-074	59	INJ	716	6002	FALSE
K-074	60	INJ	715	6000	FALSE
K-074	61	INJ	716	6001	FALSE
K-074	62	INJ	715	6002	FALSE
K-074	63	INJ	716	6000	FALSE
K-074	64	INJ	715	6001	FALSE
K-074	65	INJ	716	6002	FALSE
K-074	66	INJ	715	6000	FALSE
K-074	67	INJ	716	6001	FALSE
K-074	68	INJ	715	6002	FALSE
K-074	69	INJ	716	6000	FALSE
K-075	0	INJ	715	6000	FALSE
K-075	1	INJ	716	6001	FALSE
K-075	2	INJ	715	6002	FALSE
K-075	3	INJ	716	6000	FALSE
K-075	4	INJ	715	6001	FALSE
K-075	5	INJ	716	6002	FALSE
K-075	6	INJ	715	6000	FALSE
K-075	7	INJ	716	6001	FALSE
K-075	8	INJ	715	6002	FALSE
K-075	9	INJ	716	6000	FALSE
K-075	10	INJ	715	6001	FALSE
K-075	11	INJ	716	6002	FALSE
K-075	12	INJ	715	6000	FALSE
K-075	13	INJ	716	6001	FALSE
K-075	14	INJ	715	6002	FALSE
K-075	15	INJ	716	6000	FALSE
K-075	16	INJ	715	6001	FALSE
K-075	17	INJ	716	6002	FALSE
K-075	18	INJ	715	6000	FALSE
K-075	19	INJ	716	6001	FALSE
K-075	20	INJ	715	6002	FALSE
K-075	21	INJ	716	6000	FALSE
K-075	22	INJ	715	6001	FALSE
K-075	23	INJ	716	6002	FALSE
K-075	24	INJ	715	6000	FALSE
K-075	25	INJ	716	6001	FALSE
K-075	26	INJ	715	6002	FALSE
K-075	27	INJ	716	6000	FALSE
K-075	28	INJ	715	6001	FALSE
K-075	29	INJ	716	6002	FALSE
K-075	30	INJ	715	6000	FALSE
K-075	31	INJ	716	6001	FALSE
K-075	32	INJ	715	6002	FALSE
K-075	33	INJ	716	6000	FALSE
K-075	34	INJ	715	6001	FALSE
K-075	35	INJ	716	6002	FALSE
K-075	36	INJ	715	6000	FALSE
K-075	37	INJ	716	6001	FALSE
K-075	38	INJ	715	6002	FALSE
K-075	39	INJ	716	6000	FALSE
K-075	40	INJ	715	6001	FALSE
K-075	41	INJ	716	6002	FALSE
K-075	42	INJ	715	6000	FALSE
K-075	43	INJ	716	6001	FALSE
K-075	44	INJ	715	6002	FALSE
K-075	45	INJ	716	6000	FALSE
K-075	46	INJ	715	6001	FALSE
K-075	47	INJ	716	6002	FALSE
K-075	48	INJ	715	6000	FALSE
K-075	49	INJ	716	6001	FALSE
K-075	50	INJ	715	6002	FALSE
K-075	51	INJ	716	6000	FALSE
K-075	52	INJ	715	6001	FALSE
K-075	53	INJ	716	6002	FALSE
K-075	54	INJ	715	6000	FALSE
K-075	55	INJ	716	6001	FALSE
K-075	56	INJ	715	6002	FALSE
K-075	57	INJ	716	6000	FALSE
K-075	58	INJ	715	6001	FALSE
K-075	59	INJ	716	6002	FALSE
K-075	60	INJ	715	6000	FALSE
K-075	61	INJ	716	6001	FALSE
K-075	62	INJ	715	6002	FALSE
K-075	63	INJ	716	6000	FALSE
K-075	64	INJ	715	6001	FALSE
K-075	65	INJ	716	6002	FALSE
K-075	66	INJ	715	6000	FALSE
K-075	67	INJ	716	6001	FALSE
K-075	68	INJ	715	6002	FALSE
K-075	69	INJ	716	6000	FALSE
K-076	0	INJ	715	6000	FALSE
K-076	1	INJ	716	6001	FALSE
K-076	2	INJ	715	6002	FALSE
K-076	3	INJ	716	6000	FALSE
K-076	4	INJ	715	6001	FALSE
K-076	5	INJ	716	6002	FALSE
K-076	6	INJ	715	6000	FALSE
K-076	7	INJ	716	6001	FALSE
K-076	8	INJ	715	6002	FALSE
K-076	9	INJ	716	6000	FALSE
K-076	10	INJ	715	6001	FALSE
K-076	11	INJ	716	6002	FALSE
K-076	12	INJ	715	6000	FALSE
K-076	13	INJ	716	6001	FALSE
K-076	14	INJ	715	6002	FALSE
K-076	15	INJ	716	6000	FALSE
K-076	16	INJ	715	6001	FALSE
K-076	17	INJ	716	6002	FALSE
K-076	18	INJ	715	6000	FALSE
K-076	19	INJ	716	6001	FALSE
K-076	20	INJ	715	6002	FALSE
K-076	21	INJ	716	6000	FALSE
K-076	22	INJ	715	6001	FALSE
K-076	23	INJ	716	6002	FALSE
K-076	24	INJ	715	6000	FALSE
K-076	25	INJ	716	6001	FALSE
K-076	26	INJ	715	6002	FALSE
K-076	27	INJ	716	6000	FALSE
K-076	28	INJ	715	6001	FALSE
K-076	29	INJ	716	6002	FALSE
K-076	30	INJ	715	6000	FALSE
K-076	31	INJ	716	6001	FALSE
K-076	32	INJ	715	6002	FALSE
K-076	33	INJ	716	6000	FALSE
K-076	34	INJ	715	6001	FALSE
K-076	35	INJ	716	6002	FALSE
K-076	36	INJ	715	6000	FALSE
K-076	37	INJ	716	6001	FALSE
K-076	38	INJ	715	6002	FALSE
K-076	39	INJ	716	6000	FALSE
K-076	40	INJ	715	6001	FALSE
K-076	41	INJ	716	6002	FALSE
K-076	42	INJ	715	6000	FALSE
K-076	43	INJ	716	6001	FALSE
K-076	44	INJ	715	6002	FALSE
K-076	45	INJ	716	6000	FALSE
K-076	46	INJ	715	6001	FALSE
K-076	47	INJ	716	6002	FALSE
K-076	48	INJ	715	6000	FALSE
K-076	49	INJ	716	6001	FALSE
K-076	50	INJ	715	6002	FALSE
K-076	51	INJ	716	6000	FALSE
K-076	52	INJ	715	6001	FALSE
K-076	53	INJ	716	6002	FALSE
K-076	54	INJ	715	6000	FALSE
K-076	55	INJ	716	6001	FALSE
K-076	56	INJ	715	6002	FALSE
K-076	57	INJ	716	6000	FALSE
K-076	58	INJ	715	6001	FALSE
K-076	59	INJ	716	6002	FALSE
K-076	60	INJ	715	6000	FALSE
K-076	61	INJ	716	6001	FALSE
K-076	62	INJ	715	6002	FALSE
K-076	63	INJ	716	6000	FALSE
K-076	64	INJ	715	6001	FALSE
K-076	65	INJ	716	6002	FALSE
K-076	66	INJ	715	6000	FALSE
K-076	67	INJ	716	6001	FALSE
K-076	68	INJ	715	6002	FALSE
K-076	69	INJ	716	6000	FALSE
K-077	0	INJ	715	6000	FALSE
K-077	1	INJ	716	6001	FALSE
K-077	2	INJ	715	6002	FALSE
K-077	3	INJ	716	6000	FALSE
K-077	4	INJ	715	6001	FALSE
K-077	5	INJ	716	6002	FALSE
K-077	6	INJ	715	6000	FALSE
K-077	7	INJ	716	6001	FALSE
K-077	8	INJ	715	6002	FALSE
K-077	9	INJ	716	6000	FALSE
K-077	10	INJ	715	6001	FALSE
K-077	11	INJ	716	6002	FALSE
K-077	12	INJ	715	6000	FALSE
K-077	13	INJ	716	6001	FALSE
K-077	14	INJ	715	6002	FALSE
K-077	15	INJ	716	6000	FALSE
K-077	16	INJ	715	6001	FALSE
K-077	17	INJ	716	6002	FALSE
K-077	18	INJ	715	6000	FALSE
K-077	19	INJ	716	6001	FALSE
K-077	20	INJ	715	6002	FALSE
K-077	21	INJ	716	6000	FALSE
K-077	22	INJ	715	6001	FALSE
K-077	23	INJ	716	6002	FALSE
K-077	24	INJ	715	6000	FALSE
K-077	25	INJ	716	6001	FALSE
K-077	26	INJ	715	6002	FALSE
K-077	27	INJ	716	6000	FALSE
K-077	28	INJ	715	6001	FALSE
K-077	29	INJ	716	6002	FALSE
K-077	30	INJ	715	6000	FALSE
K-077	31	INJ	716	6001	FALSE
K-077	32	INJ	715	6002	FALSE
K-077	33	INJ	716	6000	FALSE
K-077	34	INJ	715	6001	FALSE
K-077	35	INJ	716	6002	FALSE
K-077	36	INJ	715	6000	FALSE
K-077	37	INJ	716	6001	FALSE
K-077	38	INJ	715	6002	FALSE
K-077	39	INJ	716	6000	FALSE
K-077	40	INJ	715	6001	FALSE
K-077	41	INJ	716	6002	FALSE
K-077	42	INJ	715	6000	FALSE
K-077	43	INJ	716	6001	FALSE
K-077	44	INJ	715	6002	FALSE
